logFC;AveExpr;t;P.Value;adj.P.Val;B
XAF1;5.43802833890845;2.04112888258615;9.8353448481437;6.36712343363453e-14;4.82000296708267e-12;21.3212001479831
FOXC2;4.50054003562323;0.307559859756272;9.86058899819033;5.7996103738352e-14;4.45371040871489e-12;21.3123103093699
PARP9;2.6691993438227;5.96721682175687;9.78371598735452;7.7081953786636e-14;5.75341143847634e-12;21.2206628185821
USPL1;2.28393524170046;4.8227214878955;9.77199881171408;8.05022841346508e-14;5.95306937260545e-12;21.1746051749162
USP37;2.79798139842066;4.11589956178366;9.7629810744927;8.32384221621458e-14;6.09893264768786e-12;21.161630109584
AIFM1;-1.46642807092651;6.1288687248507;-9.74877585264869;8.77398560439097e-14;6.3745113817206e-12;21.1200565826715
FADS2;-2.42669072744764;8.49885183971712;-9.76471879820184;8.27039757998071e-14;6.08769864262819e-12;21.091221854435
ZNF79;2.49630644874206;3.3555042546876;9.73615374009955;9.19450465638658e-14;6.64542184961371e-12;21.0861388529805
SAR1B;1.52738759071804;5.74421387057918;9.74859816141552;8.77976901007032e-14;6.3745113817206e-12;21.0640488309745
ANAPC5;-1.70101061731882;6.77153323719782;-9.72996221884173;9.40814619624155e-14;6.76920356723271e-12;21.0351144377777
SFSWAP;1.43573378750013;5.81162730403322;9.72436837815274;9.60546168297224e-14;6.8801811417989e-12;20.9889366903049
THAP1;2.45797215277736;3.87913232311438;9.70490524062506;1.03250637451389e-13;7.29744438942933e-12;20.9770120888183
GTF2B;1.98003819430921;5.3112430116885;9.70863711425441;1.01829988869164e-13;7.26129648306768e-12;20.9542796592096
MYNN;2.05460576330579;4.60019839195614;9.70735681779413;1.02315139285977e-13;7.26346542139963e-12;20.9457678116695
GBA;-1.668299803011;5.76799578704522;-9.67573226139971;1.15066878502929e-13;8.06447898605569e-12;20.8655811262002
C11orf96;6.85004913312586;-0.229214303209967;9.77966575602778;7.82473668719693e-14;5.81323344672542e-12;20.8519418458595
C5orf51;2.95415896188617;5.21096093198952;9.67562422440196;1.1511307887189e-13;8.06447898605569e-12;20.8265608359124
FOSB;4.62868251481937;2.55853442804044;9.66960572246232;1.17716530976185e-13;8.21085654708562e-12;20.8150434164831
PARVA;-1.41855008294284;6.07850271970604;-9.66186505949288;1.2115233817291e-13;8.34123404153399e-12;20.8003122989026
ZNF7;1.51189159005515;4.90561590106754;9.66484762962548;1.19816677720327e-13;8.32100779663822e-12;20.783188470732
