logFC;AveExpr;t;P.Value;adj.P.Val;B
HSPA7;1.45519266402876;-2.55746970839569;1.81893028295524;0.0741378461377498;0.997975971802297;-4.13370552039091
CTHRC1;1.10446929312708;-0.908261854125673;1.8558638265683;0.0686073126252929;0.997975971802297;-4.13419436059149
RNF139;-0.676927167456034;5.16796938313274;-2.06664048569716;0.0432879026925364;0.997975971802297;-4.13754134978364
PWP2;0.360369852124525;5.13335424382548;2.17948866847388;0.033411046899996;0.955797782910951;-4.1389984824238
BCL2;-0.835407397781128;0.690761807429438;-1.86777528077687;0.0668995649264988;0.997975971802297;-4.13963884117335
LOC441666;-1.04479974663174;-2.58306808120525;-1.83204144817899;0.0721331645764222;0.997975971802297;-4.14187728916093
PRR15;-0.656648534241397;3.29353451972682;-1.95493394638138;0.0554648607337722;0.997975971802297;-4.14248875920596
BMP6;1.14243280092245;2.47387593515362;1.81277976902277;0.0750942361281687;0.997975971802297;-4.14835480927814
CCT6P3;0.783753436904923;0.835796409787864;1.85295638301913;0.069029692143239;0.997975971802297;-4.15551945716545
MIR3191;-1.3696327908144;-2.65914584557453;-1.76851587562252;0.0822863219600603;0.997975971802297;-4.15788029856935
HYI;0.523730572219717;-1.03915161331205;2.15106528208074;0.0356918256785577;0.981248763448539;-4.15912862751018
CAMK4;1.37287305708941;-2.07318302090676;1.77867439578068;0.0805869486390954;0.997975971802297;-4.16091621242748
FRRS1;-0.562857116982274;2.71323602918894;-2.06985557801032;0.0429747670959077;0.997975971802297;-4.16149251979668
CTPS1;0.349432921816595;6.78899593848813;2.2003520675989;0.0318193230279768;0.946550480930566;-4.1624165476096
FNDC1;1.69426949383964;-2.43595935904079;1.75931746813629;0.0838507065102613;0.997975971802297;-4.16398720441989
ZBTB20;1.24594497450268;0.854973080365144;1.79405433806262;0.0780698490346831;0.997975971802297;-4.16445306840414
KLHL13;-0.586219291919005;0.846347697341812;-2.05606954403863;0.0443314504596755;0.997975971802297;-4.16581626940694
TNFAIP1;0.290520579353142;6.94414983634948;2.20937837250973;0.0311516161835349;0.942395388825007;-4.16643202313795
ACSS1;-0.643761776159824;3.238184994205;-1.89682039559669;0.062885375445514;0.997975971802297;-4.16972592363031
TLCD1;0.681617586725785;4.13814388834812;2.09319026438409;0.040760403330169;0.997975971802297;-4.17011186455939
SERHL2;0.92483022041675;-0.500572093494286;1.88539415884261;0.0644394851687597;0.997975971802297;-4.17096657880001
TMEM171;0.74657713515677;1.4951847339232;2.0174612247471;0.0483299618581341;0.997975971802297;-4.17176511874027
CNBD2;-1.50969063421661;-2.87679894068789;-1.74902873275059;0.0856297211875884;0.997975971802297;-4.17478914596418
EID3;1.1665869325935;0.878212454505924;1.76164742466333;0.0834521291599934;0.997975971802297;-4.17722358101057
RPL9;-0.420857677328438;9.23588822209628;-2.2437944167545;0.0287176351674022;0.922360686949024;-4.17951062518914
TCF7;-0.555561331346347;2.42124960521613;-1.95048561306191;0.0560051421134257;0.997975971802297;-4.18026969121962
SERPINB4;1.17627137307745;-0.175087847987549;1.92889896455885;0.058691292969306;0.997975971802297;-4.18087157266987
HOXC10;-1.07545976146623;-0.456984559727801;-1.74163190482293;0.0869279516995352;0.997975971802297;-4.18120038891753
SNORD6;1.72956876045937;-1.94946639319868;1.7465097322796;0.0860700180473419;0.997975971802297;-4.18286298539093
FAM122C;0.748513447349098;1.15904481161217;1.84133862705822;0.0707394079209435;0.997975971802297;-4.18300970379607
GPNMB;-0.793615424626109;2.9263894543276;-2.20038526370702;0.0318168445038219;0.946550480930566;-4.18392592593382
CCDC116;1.3587811169021;-2.00913541773008;1.74280318095493;0.0867212988221401;0.997975971802297;-4.18395903143935
DZIP3;-0.433363994754198;4.08500273329406;-2.06552802188886;0.043396711456048;0.997975971802297;-4.1844116144396
TMEM9B-AS1;0.733373006790283;1.08025510632943;1.87016844477029;0.0665608243358097;0.997975971802297;-4.18487566794212
MAN1C1;-0.995804969310146;-0.314379810103767;-1.87346351120146;0.06609679691545;0.997975971802297;-4.18509528735093
TAP1;0.428031727989455;6.54714753205333;2.16545485434939;0.0345206641530796;0.965671748716533;-4.18521034606601
FPGT;-0.643748688110228;3.15752046114694;-2.01568758278502;0.0485208939544944;0.997975971802297;-4.18626577206425
ZNF273;-0.719585525488323;1.58597442418381;-1.92948850644365;0.0586164996868027;0.997975971802297;-4.18687082364854
CAND2;-1.21982463537738;-0.164284224277092;-1.77004861607241;0.0820280221535307;0.997975971802297;-4.1897890064202
MAP3K15;1.19201305530568;1.0778930011494;1.74889085227415;0.0856537729349705;0.997975971802297;-4.19337061005188
ESYT3;1.41850196769637;-0.24423523504942;1.78211707718485;0.0800177151727467;0.997975971802297;-4.19348823181042
STAB2;1.33191265323932;-2.25725488335741;1.74041555182152;0.0871429892980859;0.997975971802297;-4.19397061148863
AFF2;1.82144412259797;-3.1793145440125;1.74880467069985;0.0856688092174722;0.997975971802297;-4.19415490915534
NKPD1;-1.02799962655558;-0.557594502254468;-1.77909456512807;0.0805172950065678;0.997975971802297;-4.19455107691734
HFM1;-1.48282713159937;-2.61827171547079;-1.73306719338292;0.0884514860757281;0.997975971802297;-4.19543468038675
TNFSF13B;-1.40039124163471;-0.270572030595086;-1.78293923012192;0.0798822726116188;0.997975971802297;-4.1966401220324
LAMB4;-1.12829921249335;-1.21054606259702;-1.78536694506245;0.0794834431712632;0.997975971802297;-4.19714069321384
LAG3;-1.35862706179609;-0.744414607707782;-1.76533967167785;0.0828237354793167;0.997975971802297;-4.20125919646074
LPCAT3;-0.346267290503204;5.48414034151108;-2.15930908644391;0.0350166805831598;0.971044164852103;-4.2028778863493
OSBPL2;0.239726484616796;5.48782262475546;2.17850122024306;0.0334880851340228;0.955797782910951;-4.20331488585262
EBAG9;-0.355361676590101;4.5713302115762;-2.12118331887988;0.0382354825235603;0.997975971802297;-4.20440185187565
ANKRD45;-1.38428786124967;-2.18732657786348;-1.76287801589029;0.0832422525948514;0.997975971802297;-4.20624697800001
ZNF718;-0.974432390264691;-0.321498874040012;-1.90797696430511;0.061398742986547;0.997975971802297;-4.20806787469677
TAF7L;-1.42221608248365;-2.11064134673394;-1.74100351886267;0.0870389883548936;0.997975971802297;-4.20966541416399
SYTL5;-0.708960864587247;0.516754048198916;-1.99615282707649;0.0506671687945074;0.997975971802297;-4.21132470739571
SNORA52;1.41179469192354;-0.682704331554001;1.75580050448865;0.0844553355061895;0.997975971802297;-4.21134331356205
PDCD4;-0.395422017900451;5.77244375546653;-2.20562077475527;0.0314280648627898;0.945386968085389;-4.21194516152246
FST;0.401866323962555;4.48071949310098;2.1594358015261;0.0350063908684132;0.971044164852103;-4.21498227150566
ZNF713;-0.538372130492984;0.691620322384352;-1.94500014454917;0.0566775783191476;0.997975971802297;-4.21604094381634
WNT4;0.793119819022538;0.418471661284955;2.03122478300747;0.0468702125502812;0.997975971802297;-4.21918293255856
KTN1-AS1;-0.843813310362827;0.61489038539855;-1.81104631877453;0.0753656436042561;0.997975971802297;-4.21982550784161
NEURL4;0.375910903123689;5.08730314302213;2.11443701535938;0.038831172471069;0.997975971802297;-4.22079295537752
RPS6KL1;0.875064305004361;0.399660555357654;1.85017662699471;0.0694355697221151;0.997975971802297;-4.22180343335574
SLC25A28;0.419620337063826;5.04351774128571;2.13145258023572;0.037344026533501;0.997975971802297;-4.2218205445683
LOC100130238;1.35540825435959;-1.29363677052087;1.71719174011226;0.091333897385032;0.997975971802297;-4.22372598746748
LOC100289495;-1.06054881349592;-0.590964039462628;-1.80703346553349;0.0759970929836988;0.997975971802297;-4.224288900732
PMS2P5;0.999998433954247;0.71682885067203;1.81956421331954;0.0740398548198884;0.997975971802297;-4.22439088307008
SLC17A9;0.982174456043798;-1.2852740994964;1.80011505880717;0.0770961502715335;0.997975971802297;-4.22531746338709
GLI2;-1.07625885050756;2.70113299174198;-1.77570664839342;0.0810803587580244;0.997975971802297;-4.22634682940306
DUSP13;-1.59803544315902;-1.84154018345732;-1.72370524585137;0.0901420366519924;0.997975971802297;-4.22636145343164
CCT5;0.357228361220358;8.7760308689214;2.20698772145952;0.0313272488520232;0.945386968085389;-4.22781278547094
GJD3;-0.860722103209529;1.89985483325155;-1.74027368205155;0.0871680989522127;0.997975971802297;-4.22836581438621
POGLUT1;-0.381944041042972;3.94067157318995;-2.04187633617453;0.0457667996154777;0.997975971802297;-4.22919017154311
ARHGAP28;-1.47996025126799;-2.95777831783815;-1.73430588022656;0.0882297851538468;0.997975971802297;-4.23072217627686
LETM1;0.330560566312363;5.90848581031091;2.1618470752843;0.0348110910850494;0.968706546866714;-4.23193750417047
MTMR10;-0.325890063182842;4.59954430688284;-2.09683966981708;0.0404232176947954;0.997975971802297;-4.23243262474599
ZNF596;-0.676383230296322;1.25102349762722;-1.87104279697941;0.0664374261808039;0.997975971802297;-4.23301290975715
LXN;-0.487402344569555;4.38580258774839;-2.08813838180512;0.041231206032021;0.997975971802297;-4.23414702543641
OR1F1;-1.38622208826109;-1.43391151820735;-1.72094289174621;0.0906459226548242;0.997975971802297;-4.23487950443883
IGF2BP1;1.22434640236969;3.54457565919247;1.70537551589004;0.0935292400303034;0.997975971802297;-4.23776059360972
RBP5;1.20599697123275;-0.546972173681716;1.70480825503369;0.0936357153791712;0.997975971802297;-4.23848899374191
SPINK6;2.12300479225455;-2.57015907241872;1.7116555073333;0.0923571274779698;0.997975971802297;-4.24027424482727
EID2B;-0.640666141215542;2.25395206497141;-1.80388925781622;0.0764949447786612;0.997975971802297;-4.24049693125983
SETD9;0.617825823386293;1.80121955845025;1.79673672181801;0.0776376443677278;0.997975971802297;-4.24070439760913
ARL4A;-0.412084737348333;4.8023326339946;-2.03855740286961;0.0461081802845701;0.997975971802297;-4.24507921581912
DSEL;-0.604835238068696;1.70288530793429;-1.89722591715114;0.062830808863489;0.997975971802297;-4.24526999216665
ZEB1-AS1;-0.579786061092563;2.01773472329572;-1.86208428638952;0.0677109512249656;0.997975971802297;-4.2457850442803
GTPBP2;0.330923821622273;6.10058073766305;2.16437605304688;0.0346072844492868;0.966402368021781;-4.24625068373205
TMED6;-1.23292279286889;-1.18838419056761;-1.72171684460007;0.0905045105902044;0.997975971802297;-4.24630576979551
MRRF;0.279302281671649;5.42907925910922;2.10955382869906;0.039267384442909;0.997975971802297;-4.24811113090554
AJAP1;-0.909743103322096;-2.21430075570332;-1.81970533766358;0.0740180549751436;0.997975971802297;-4.24817697358616
CDH10;-0.977213811530244;-0.918484366424413;-1.93195704512833;0.0583042056824467;0.997975971802297;-4.24960550606842
NBL1;1.49041884918371;-1.97603629462747;1.70729773245876;0.0931691792744782;0.997975971802297;-4.24984134257266
PRSS16;-0.66037755672679;2.92444131778599;-1.92069859618863;0.0597401086999644;0.997975971802297;-4.25069005607618
SNORA71B;1.69044685501564;-1.91373260760576;1.69885268758997;0.0947596144488791;0.997975971802297;-4.25110507839204
GPR19;-1.68436256953742;-0.89370567818109;-1.69560677664935;0.0953768193851767;0.997975971802297;-4.25171194216338
STRADB;-0.3471404205464;4.5209974516047;-2.05114589203444;0.0448248978253167;0.997975971802297;-4.25184592984069
NLRC3;-1.2957673746004;-1.33654512163822;-1.69204123959878;0.0960586047402999;0.997975971802297;-4.25292852070686
ZNF878;-1.1279635481126;-2.69336948684989;-1.73610459295718;0.0879086691981819;0.997975971802297;-4.25400528323989
LOC727896;-1.48377298149251;-2.09399556094055;-1.70197415049062;0.0941691747997397;0.997975971802297;-4.25538572830159
TRIM14;0.380932263002586;5.61353446166869;2.13477145298293;0.0370598289178509;0.997975971802297;-4.25755604318834
ING5;0.361261292194824;4.22925653025943;2.06060963213936;0.0438806195686106;0.997975971802297;-4.2579874033751
SNORD74;-1.11707369126133;-1.1657778608189;-1.74451315883738;0.0864203317469806;0.997975971802297;-4.25815971155852
C22orf23;1.07385916358041;1.23216104174247;1.81935247575206;0.0740725725751271;0.997975971802297;-4.25850649858549
YPEL1;-0.809748666462771;0.628049293635021;-1.77149821906996;0.0817843540822643;0.997975971802297;-4.25880853210352
CES1;0.710067984690117;2.94788432196297;1.94626390161894;0.0565220523660601;0.997975971802297;-4.26211213246904
ZNF395;-0.330026911697569;5.31235072537287;-2.14379799440731;0.0362964187774053;0.985199011592703;-4.26264858830765
DIS3L;-0.454489284677942;4.83752317391827;-2.01318332977003;0.048791582805674;0.997975971802297;-4.26563592109916
LCN2;0.717552890073575;6.27005431488294;2.18581047220492;0.0329215126002461;0.955797782910951;-4.26569589342596
PDE5A;-0.68942374237978;2.05093349744018;-2.00199699196836;0.0500166743395506;0.997975971802297;-4.26736385199382
SSC5D;-1.48744031335611;-1.39539425687419;-1.70346112401331;0.0938889729127606;0.997975971802297;-4.26745879540029
LAMP3;0.975703522179909;2.25082827337503;1.89143174901573;0.0636142913194595;0.997975971802297;-4.26752114218744
PTGR2;-0.401965836986667;3.71938027216832;-2.03714412430878;0.0462542148066053;0.997975971802297;-4.26816934386614
KLF15;1.38299422345378;-2.40000140965565;1.68331287108631;0.0977445065790342;0.997975971802297;-4.27519476220267
GPRASP2;1.18667797616902;-2.14375898117155;1.70514304958811;0.0935728620939962;0.997975971802297;-4.27838329195731
WNK2;1.01479372207462;1.73635857085308;1.77122379144147;0.0818304371412117;0.997975971802297;-4.28094521647751
TLL2;-0.807782700615101;0.129687210693518;-1.88670735526207;0.064259235166335;0.997975971802297;-4.28229744136026
HHEX;-0.820056033495749;3.01830972032632;-1.72590073177523;0.0897432060267609;0.997975971802297;-4.28238538889494
FAM181B;-1.01823288425995;-2.198584915431;-1.76964036920895;0.0820967545289979;0.997975971802297;-4.28288489601808
RFPL2;1.35998738026205;-1.23700958174608;1.67182956154981;0.0999994126545149;0.997975971802297;-4.28328099950155
BMP7;-1.06459288787582;-0.503262285259956;-1.78142891834196;0.0801312305553886;0.997975971802297;-4.2834672107145
CACNG4;-1.05852858010293;1.93069063621299;-1.74148469141559;0.0869539539784829;0.997975971802297;-4.28437993119955
CDH16;1.91783224353354;-0.892694407638186;1.67612399396044;0.0991512074259246;0.997975971802297;-4.28461981673713
COPG1;0.305846973147938;7.18666265759292;2.15184666072222;0.0356273476445566;0.981164868838797;-4.28698713547095
LPP-AS2;-0.883608360956266;0.769688532082963;-1.73067425616013;0.0888810804676434;0.997975971802297;-4.28974346539531
PAX8;0.605947045025323;1.66985165136677;1.82427312042064;0.0733153599345348;0.997975971802297;-4.29103226552612
ULBP2;0.377119425065638;3.20711982232145;2.07215955468369;0.0427515803329506;0.997975971802297;-4.29119370030315
MESP1;-1.51644210566335;-0.184235618339583;-1.65480453828442;0.103420682476702;0.997975971802297;-4.29424745837083
ITGB3;1.21930568940169;1.01381234902763;1.94459508712774;0.0567275045339474;0.997975971802297;-4.29604289617999
NR0B1;1.09832179847594;1.40912333613439;1.66679912997763;0.101000529166742;0.997975971802297;-4.29666645228851
COA5;-0.360271830832825;4.29589433635363;-1.97089711304157;0.0535625702954442;0.997975971802297;-4.29804739255044
GAPDHS;-1.19742416569825;-0.508518719773993;-1.64925275178668;0.104556778155869;0.997975971802297;-4.2984808820535
LOH12CR2;-1.3178224624244;-1.14754642294426;-1.70369896335365;0.0938442187285239;0.997975971802297;-4.30127063890747
LINC00313;0.83617955685798;-0.726400576035999;1.81239049061335;0.0751551142952944;0.997975971802297;-4.30152029169682
FDFT1;0.301923620432238;8.07118491695048;2.17256380654811;0.0339546030924797;0.956537698758692;-4.30305455449327
LENG9;0.6627496719083;2.72630095968263;1.86550738952748;0.0672219168083477;0.997975971802297;-4.30308149077994
TCHHL1;-0.917390451622948;-3.52070562312592;-1.75773643101136;0.0841220686696689;0.997975971802297;-4.30310609464583
VPS37D;-0.921097467008169;1.16824564255356;-1.72783476860568;0.0893930789816033;0.997975971802297;-4.30449694495978
SYT8;-0.793743043133498;-1.35108889578356;-1.82569088165921;0.0730983975513334;0.997975971802297;-4.30454193134499
NRCAM;0.976857796465656;5.52953936682658;1.89337532401451;0.0633505645473272;0.997975971802297;-4.30552960643279
IQGAP2;-1.73509077387948;1.931886215968;-1.66394632351304;0.101571903791423;0.997975971802297;-4.30636030772333
CD96;-1.42710623059166;-2.68236880355946;-1.68707519479354;0.0970148537165899;0.997975971802297;-4.30650452408958
HPCAL1;0.441962668650918;5.34510431187573;1.95333228573513;0.0556588780018165;0.997975971802297;-4.30853380630486
CEMP1;1.16088816469308;-1.04670745487236;1.63968506222568;0.106538524291173;0.997975971802297;-4.3111563814027
RHOV;0.676946808519689;3.38863152262878;2.08867741568146;0.0411807472880935;0.997975971802297;-4.31231989958004
CPA4;-0.49039270451434;2.84996874995156;-2.14283406320901;0.036377280997437;0.985199011592703;-4.31374385557045
HEY1;-0.707909845788239;0.5524876911833;-1.83136171922412;0.07223596316867;0.997975971802297;-4.31412524806773
DUSP5P1;0.924266122735315;0.0647127333642001;1.72329063776492;0.0902175181890145;0.997975971802297;-4.31537395023548
KLRG1;-1.19438472191224;-0.552036542569946;-1.64152835696298;0.106154365892337;0.997975971802297;-4.31631875547855
GPR20;-1.24717396176474;-2.58085260410931;-1.63449837846865;0.107625544503677;0.997975971802297;-4.31652850378921
SELP;-2.02935848035014;-3.13459527265365;-1.64194843136356;0.106066976688794;0.997975971802297;-4.31719738453317
MSLN;0.710813183311615;1.1376836340809;1.92509770955187;0.0591755012511342;0.997975971802297;-4.31914447008698
NCCRP1;0.5580836726094;0.932492940244345;2.09166744418018;0.0409018255827399;0.997975971802297;-4.3199629567991
SLC4A11;0.309203883266825;3.7256286389787;2.08607102783292;0.0414252288499965;0.997975971802297;-4.32116485408965
SNORD2;1.24484093376528;0.0300337375670321;1.74431831933441;0.0864545809901058;0.997975971802297;-4.32294379430323
TSC22D3;-0.710232988021902;4.8400551587668;-2.09409338938755;0.04067673239295;0.997975971802297;-4.32409290483315
POLE2;-0.785956107883882;2.38208720164869;-1.82298006506174;0.0735137094594859;0.997975971802297;-4.32500790026445
SOX6;-0.872194152586131;-0.174604062920989;-1.92414448560549;0.0592974562684703;0.997975971802297;-4.32902038905952
TENM1;-1.32722891835158;-2.92537252073776;-1.64176312813253;0.106105518597157;0.997975971802297;-4.33054172091737
S100A5;1.42542856246341;-1.51204537041496;1.63384216931874;0.107763712267387;0.997975971802297;-4.33107550483623
FLRT3;-0.448505647482317;4.76397987790267;-2.09032615962156;0.0410267420993132;0.997975971802297;-4.33247497707169
TMEM182;-0.638196296548993;2.05061137323406;-1.79218793862127;0.078371761065065;0.997975971802297;-4.33307045605975
LYSMD2;-0.629527921885996;3.44454168276354;-1.82038259817348;0.0739135116902776;0.997975971802297;-4.3339897788514
TGM5;0.981736527645284;-2.23871423397412;1.79555788694532;0.0778273396357579;0.997975971802297;-4.33442731519759
STARD5;0.495721154531997;2.11042942210992;2.02542247125267;0.0474808934227742;0.997975971802297;-4.33473478646401
TVP23A;-1.20515830032513;-2.00358033916887;-1.64027309835181;0.106415849876121;0.997975971802297;-4.33566100658842
FAM161A;-0.792067089164784;2.76529895410937;-1.84790861253535;0.0697682150592593;0.997975971802297;-4.33586937223357
ARL9;0.994520837462477;-1.6555584471734;1.69621855284394;0.0952602390688101;0.997975971802297;-4.33681310376635
LHB;-1.39345741684886;-2.30066019136708;-1.66182867260496;0.101997743567516;0.997975971802297;-4.33717048873233
GJB1;-1.25378153883315;-1.88746887552356;-1.61727626754129;0.111299732355946;0.997975971802297;-4.33741190943951
HYAL1;0.771099153877622;1.62799071711798;1.94182734832649;0.0570696541288622;0.997975971802297;-4.33860057787679
NOVA1;-1.02266732229298;0.667857525408045;-1.64201962802419;0.106052171260553;0.997975971802297;-4.33928984355018
HIF1A-AS2;1.39508124260554;-2.08714246781839;1.66734328738882;0.100891841532607;0.997975971802297;-4.34095070395874
B4GALNT2;0.594730732893669;0.129528814464984;1.89008117852023;0.0637980999818906;0.997975971802297;-4.34117077889343
KCNQ1;1.22014163108873;-0.368776771425279;1.70082064212827;0.0943870128592603;0.997975971802297;-4.34210419514201
LOC256880;-1.62899842019727;-2.1539549102595;-1.62306296778328;0.110054016917617;0.997975971802297;-4.3441127743939
ZNF276;0.336896552461291;4.33384233086865;2.03604071968712;0.0463685076085668;0.997975971802297;-4.34417491450613
TRIB2;0.532518072587889;2.12895398087126;1.99725653194722;0.0505437649084417;0.997975971802297;-4.34452714035406
CALCRL;-0.839189690934776;-0.389155290721721;-1.7505720940463;0.0853608807174731;0.997975971802297;-4.34499503375441
GRIA1;1.28589419699422;-3.41133535501825;1.61094282796384;0.112676210265137;0.997975971802297;-4.34604901731292
SERPINB13;-0.682771577755229;-0.875393410046595;-2.10239495585337;0.0399145984534294;0.997975971802297;-4.34641008561155
FOXQ1;-0.5756978108816;3.36535249230181;-1.9416566203018;0.0570908171988859;0.997975971802297;-4.34822153663479
NPHP4;0.37360149508107;3.22514505292268;1.96950513336625;0.0537261943685971;0.997975971802297;-4.3483182122729
CYP27A1;1.0837107212337;-0.431910029646196;1.6825598822615;0.0978910779375337;0.997975971802297;-4.34895078144946
IFIT3;0.786559121833188;5.89615448444515;2.04537035148776;0.0454097735859642;0.997975971802297;-4.34935461707136
PDE4B;1.50559954137102;3.82877715416626;1.67172408190976;0.100020320717773;0.997975971802297;-4.34966599663257
PLAUR;0.697012719354163;6.44656795492395;2.07655270996488;0.0423288003360599;0.997975971802297;-4.35035454507795
AQP7;1.5484840495128;-1.24988495065639;1.62981578336291;0.10861464398595;0.997975971802297;-4.35308240019734
ACTRT3;0.501695741948426;1.9292202923354;1.85480982117373;0.0687601809449876;0.997975971802297;-4.35432035072691
SLX4IP;-0.499000469727443;1.97170597898052;-1.90197188480763;0.0621951769892333;0.997975971802297;-4.35541362574886
WDR72;-0.934774353681342;2.99021228504743;-1.74024281709454;0.0871735625614153;0.997975971802297;-4.35639080166449
ACSL6;-1.41948222199716;-2.55090989664736;-1.63155024200934;0.10824741895336;0.997975971802297;-4.35646141614817
LOC100506178;0.936298567839606;-1.71506464816908;1.73981805162747;0.0872487819070861;0.997975971802297;-4.35682828990198
TRPC6;-1.24402546249948;-0.732162064053852;-1.63579981481116;0.107351947169973;0.997975971802297;-4.35717282591716
FZD1;-0.51019811448266;2.87548997925589;-1.99150445040469;0.0511897447219676;0.997975971802297;-4.3575254431969
HMGB3;0.284054079008294;7.10643705518115;2.13391949849731;0.0371326015595559;0.997975971802297;-4.35854261991551
PPP1R3G;-1.37872510414787;-0.251008488297408;-1.63301909867171;0.107937217189781;0.997975971802297;-4.35884783920117
CRCT1;0.992081520319115;-0.475130476762417;1.93327738593364;0.0581377528206786;0.997975971802297;-4.36018212937426
SNORD38B;1.1263233716888;-0.559425348775685;1.65863816998989;0.102642076458849;0.997975971802297;-4.3617141275041
POLB;0.356026733060948;4.42640275342451;2.0677385753197;0.0431807319227406;0.997975971802297;-4.3636853040726
ZC2HC1C;-0.726583582551625;1.25242153900745;-1.76330998927841;0.0831686839315156;0.997975971802297;-4.36414739076724
TTC30B;-0.673988922546706;2.28645519341242;-1.82644426043392;0.0729833262422396;0.997975971802297;-4.36507004337607
QPCT;0.650615906267147;4.35318832974896;1.79532829944494;0.0778643293331923;0.997975971802297;-4.36788133917977
ZNF607;-0.358153561662887;3.3095683994214;-2.0167641248725;0.0484049270922534;0.997975971802297;-4.36869801967457
TINCR;-0.50202923956034;1.57729637262951;-1.99165887995155;0.0511723094840948;0.997975971802297;-4.36951733716587
UNC5CL;-0.73699549183842;1.33515685429711;-1.73585687557435;0.0879528355344016;0.997975971802297;-4.37006599471642
HLF;-1.43180433973802;-0.19054986031871;-1.59202132627656;0.116870692607632;0.997975971802297;-4.3705811285592
TMEM170B;-1.53387571882527;1.19324866398015;-1.59820881712987;0.115485425911672;0.997975971802297;-4.3724584711495
LOC100288911;-1.04928548904315;2.11059314442331;-1.69898896319809;0.0947337738603055;0.997975971802297;-4.37397116897775
FGF14-AS2;-1.57442718053272;-1.37794407311011;-1.62758546961229;0.109088338920523;0.997975971802297;-4.37562538446083
MMP25;0.629148159675505;0.385498119001622;1.79333998847294;0.0781852884875069;0.997975971802297;-4.37677129369728
SSBP2;-0.377017040453254;3.3672070919351;-2.02586189788365;0.0474344056095906;0.997975971802297;-4.37754559268433
TPGS1;-1.54427631013828;2.40731349790867;-1.64499990528695;0.105433926383756;0.997975971802297;-4.38354287691446
CCNB1;-0.310724175100184;6.0684316572882;-2.02477603355328;0.0475493527959723;0.997975971802297;-4.38616993920199
PACSIN1;1.40865703374012;-1.77887760017069;1.60076913771983;0.114916105686902;0.997975971802297;-4.38702216019919
GNG12-AS1;1.31757219709283;-1.5420177450323;1.60552542444321;0.113864499962869;0.997975971802297;-4.38773857988777
GRIN2C;-1.24717396176474;-0.746966600396985;-1.57482689449036;0.120790614462478;0.997975971802297;-4.38804066868983
TROVE2;-0.592475450832047;4.36066411543689;-1.96923398226177;0.0537581173574906;0.997975971802297;-4.3884160127745
EBI3;1.86803079117568;0.826134755541869;1.58321031919009;0.118866395277538;0.997975971802297;-4.38868425425075
C2orf15;1.08432072010177;0.183653810244659;1.66639104407329;0.101082101269567;0.997975971802297;-4.38884758174707
FRAT1;-0.867604281407972;1.0728219955249;-1.7660467993383;0.0827038375919433;0.997975971802297;-4.38912204352982
EPS8L3;0.842243530447005;0.356042865233801;1.57914729654649;0.119795865581967;0.997975971802297;-4.38979784456146
NRL;1.11398645878682;-0.552886911940973;1.61139467827231;0.11257755330079;0.997975971802297;-4.39033085939013
UTP23;-0.417543409714422;4.14818467832199;-1.972045063147;0.0534279528221779;0.997975971802297;-4.39177172449678
TINF2;0.380179196486653;5.62528639211707;2.0845476054382;0.0415687105746222;0.997975971802297;-4.39220998149527
KIT;-1.8250375490998;-3.0013546190366;-1.57589967055873;0.120542996638472;0.997975971802297;-4.39486622317288
GOT2;0.238361724180006;7.52830798346703;2.09752849335341;0.0403598470663016;0.997975971802297;-4.39601657410885
CDKN2C;-0.691794007063881;3.51845646090023;-1.87636943191598;0.065689843699536;0.997975971802297;-4.3962449497813
PARD6G-AS1;1.08555694372001;-1.20103614774034;1.63828763548229;0.106830513015318;0.997975971802297;-4.39693303472385
TMTC4;-0.419970778088029;3.705018996076;-1.91266991399277;0.0607823803703895;0.997975971802297;-4.39720174906835
ZNF117;-0.582736970471816;0.083807635330443;-1.96166353341469;0.054655979649313;0.997975971802297;-4.39837386793999
DNAH12;-1.38619374427674;-2.00664732454407;-1.58446535950077;0.118580463816936;0.997975971802297;-4.39930976525987
BLNK;-0.616402094582073;-0.38224582740231;-1.97061136048937;0.0535961249873033;0.997975971802297;-4.40047168077241
TTC23L;1.42378509077752;-2.01170641089883;1.57496077281438;0.120759690420163;0.997975971802297;-4.40189896391136
PCDHA12;-1.40889084076902;0.5273251075989;-1.60705302601684;0.113528404811806;0.997975971802297;-4.40258956748553
OGDH;0.282227661231421;6.87739294312784;2.1007178660187;0.0400675555887274;0.997975971802297;-4.40296241733518
CD6;1.44140553326511;-2.04083853946219;1.5880919937262;0.117757329876497;0.997975971802297;-4.40361247954637
GRIN2D;0.847767717634645;2.3353726800696;1.68010823147207;0.0983695475748467;0.997975971802297;-4.40366785211521
APLNR;1.46300322383698;-2.77589226086345;1.580093551219;0.11957887705583;0.997975971802297;-4.40426962599963
PRPS2;-0.312761412831971;5.3440258482658;-2.00305614985261;0.0498995552888266;0.997975971802297;-4.40530778231867
COL24A1;1.21629053599174;-2.40390655329324;1.61151405775941;0.11255149966632;0.997975971802297;-4.40611612404621
MYO16;-1.07482007825417;-1.5371816705089;-1.63539570835925;0.107436840758376;0.997975971802297;-4.4073756097807
SCN2B;-0.797103641843028;-2.72330909143448;-1.77131015680546;0.0818159319701707;0.997975971802297;-4.40867645740657
PITX2;-1.49345544728501;-1.41761814749411;-1.55746056594804;0.124856207188052;0.997975971802297;-4.41060516995687
