logFC;AveExpr;t;P.Value;adj.P.Val;B
XRCC4;0.521286383740579;3.67541760168167;2.49630926128211;0.0154430584185116;0.999256156617403;-3.12119280800088
TTYH1;-1.51418362895782;-1.30325689646191;-2.45920782417012;0.0169598535273902;0.999256156617403;-3.14520468549833
C1orf116;0.395360826924314;5.57997667207083;2.49103869759226;0.0156507900458241;0.999256156617403;-3.14534982961725
PPIG;0.447961539983801;6.27333724117891;2.53060448910918;0.0141511140807342;0.999256156617403;-3.16388857767825
TMEM52;1.73987590215805;-1.34124538211171;2.46610709701406;0.0166680222674623;0.999256156617403;-3.16835588157602
HERC5;0.891286684240655;4.10021044122101;2.47635805427659;0.0162427705527574;0.999256156617403;-3.18045485637807
MYBPC3;-1.94531890556692;-2.52692513667421;-2.47942948007239;0.0161172737919979;0.999256156617403;-3.18164014834996
PCNA;0.402651709957512;7.11777140230336;2.54246696052477;0.0137275449408946;0.999256156617403;-3.19001868963807
LOC100507557;-1.78605238025501;-2.02189580900725;-2.44698350029838;0.0174882467308371;0.999256156617403;-3.21430996859213
MIOS;0.433739931478512;4.75612794982662;2.47759050574136;0.0161923077908367;0.999256156617403;-3.22153672208995
TIGD7;0.513847604404046;2.15839524796582;2.40155734540803;0.0195839554213773;0.999256156617403;-3.22463149887672
NEU1;-0.475852773598219;5.87895772183915;-2.49724999064322;0.0154062439159392;0.999256156617403;-3.22841686298625
PKD1L2;-0.519788738887435;1.24515954363165;-2.45941700013449;0.0169509384141824;0.999256156617403;-3.23421727123772
ZNF324B;-0.495756099708339;2.25034481666596;-2.42215687810685;0.0186071840035029;0.999256156617403;-3.23608138082095
ZSCAN12P1;-1.62539891396609;0.770328729735015;-2.40557848661593;0.0193897489402258;0.999256156617403;-3.24302859602735
DDX50;0.303875356749981;5.71654490552023;2.49010942307438;0.0156876765705422;0.999256156617403;-3.24339287358411
CFH;0.756207208436043;6.20673143363378;2.47092217334427;0.0164670391452162;0.999256156617403;-3.24547451707552
C4BPA;1.14090158802573;-0.739071975282098;2.37923338692384;0.0206941626041636;0.999256156617403;-3.25388190806848
MYL4;-1.7648486207037;-3.35409566031961;-2.48775736016168;0.0157813900549764;0.999256156617403;-3.26838450351499
C4orf19;-1.60576503829137;-0.529033104857341;-2.43970761344052;0.0178097320057866;0.999256156617403;-3.27175988648758
APOL1;0.739852113348915;5.79697091498503;2.43490203072117;0.0180249707198939;0.999256156617403;-3.27336704946186
LY9;-1.40099283579969;-2.62679794912864;-2.39997525291514;0.0196608414386571;0.999256156617403;-3.27526418927808
ROBO4;-1.97627418270002;-2.1663781572751;-2.45946052896584;0.0169490837389802;0.999256156617403;-3.27625673623705
NRN1L;-1.80800526312868;-2.41867419399341;-2.39564466452638;0.0198726835007373;0.999256156617403;-3.27974871472736
PSTPIP1;-1.90548147018015;-2.59361386651846;-2.43689765771122;0.0179353056870535;0.999256156617403;-3.28243952578216
TRPC3;-1.75466872634844;-3.16510094024889;-2.44784120505518;0.0174506950717259;0.999256156617403;-3.28545754056275
ARHGEF38;-2.38074962966484;-2.1593919574169;-2.45633466614066;0.0170827360175685;0.999256156617403;-3.29310324742613
TRPV1;-0.468641201784474;3.09201151546044;-2.42458469803942;0.0184949932463554;0.999256156617403;-3.29908256798297
BBIP1;0.42314839047567;4.25412803044038;2.43122891949504;0.0181910602372644;0.999256156617403;-3.30217528251799
TNFRSF10D;-0.391249470454323;6.30096095380555;-2.45127677621882;0.0173010066284097;0.999256156617403;-3.32591046253874
CAPN13;-2.34431115729435;-1.38100441611308;-2.41720363728403;0.0188379726032468;0.999256156617403;-3.32731088687788
CLCNKA;-2.18821220539909;-3.0660625902073;-2.43214150720044;0.0181496672606291;0.999256156617403;-3.33230816077082
BCL2A1;0.84029408425976;3.33888737440226;2.36311224179597;0.0215305649918987;0.999256156617403;-3.34976844687195
RPF1;0.460306623702951;5.22391148260703;2.41568704595068;0.0189091477977981;0.999256156617403;-3.35250460550605
MIR3176;-1.54032223550954;-1.93406613276929;-2.308787175379;0.0245757806451868;0.999256156617403;-3.36295978067586
CST7;-2.08580376297828;-3.18122588301765;-2.3665890997268;0.0213476646278311;0.999256156617403;-3.36648477481093
TMEM41A;0.282146204941799;4.92398647616625;2.40669161681647;0.019336294844008;0.999256156617403;-3.36830390277693
ZNF525;1.33691919547731;0.937721410747372;2.32630095338762;0.0235546038231093;0.999256156617403;-3.3698433530955
TPTEP1;-1.6353022223818;0.727199377032341;-2.31650215934384;0.0241211876859216;0.999256156617403;-3.36991568439333
DYSF;-0.834205263332802;2.38170264708174;-2.29099640828341;0.025653222959177;0.999256156617403;-3.37885456042726
NUDT17;-0.59956477613209;1.7718258105654;-2.31750690501656;0.024062538635361;0.999256156617403;-3.38470024176691
ANXA3;0.319535222045947;7.66121371911526;2.44328692249489;0.017650921890112;0.999256156617403;-3.39080575030451
THRB-AS1;-1.81338055205131;-2.60671477097681;-2.33929525287946;0.0228215410529148;0.999256156617403;-3.39823547818899
DGCR9;-1.01511558734587;-0.833099574125154;-2.27852304866397;0.0264334365147784;0.999256156617403;-3.40635966247995
IFNGR1;0.463471492350597;6.38971357332518;2.41384894841043;0.0189957350382415;0.999256156617403;-3.4082023841376
SNAP25;0.646330782326926;1.47270208631121;2.3772926582455;0.0207932893836337;0.999256156617403;-3.41001732917307
RND2;1.63453154095616;-1.17344497156663;2.26442034097892;0.0273408440454131;0.999256156617403;-3.44285941990088
INTS8;0.33807146746501;5.63057173500075;2.39822115241017;0.019746402793355;0.999256156617403;-3.44489205085403
UGT2A3;-1.4755075529897;-2.71670814082357;-2.32110649482791;0.0238534634944722;0.999256156617403;-3.45162946650238
MIR612;-2.31634686893449;-2.76416293269909;-2.32131083381799;0.0238416435093786;0.999256156617403;-3.45732756604777
PML;0.4229264251415;5.98471323921502;2.36132214767679;0.0216252779187395;0.999256156617403;-3.46084728326014
S100A14;-1.63540728081453;3.10526407875546;-2.29119849442151;0.0256407524491852;0.999256156617403;-3.46531273369964
LOC100132356;-0.978806755005568;-0.233619514922052;-2.23637786612372;0.0292274687089014;0.999256156617403;-3.46598973599764
LOC100130992;-1.84226084284732;-1.52070155261538;-2.26903234559396;0.02704110458559;0.999256156617403;-3.47451962902006
SLC17A4;-1.7648486207037;-2.872076596219;-2.32880478037817;0.0234117423878596;0.999256156617403;-3.47811342811639
FLJ37201;1.15465572226248;-0.961001711917436;2.22910809542678;0.0297349521983107;0.999256156617403;-3.4785298299752
TATDN1;0.446464862466553;4.90199331913381;2.35910249347381;0.02174323538677;0.999256156617403;-3.4792802532084
VSTM1;1.92275523023157;-1.9735661643301;2.25105790907201;0.0282259565276098;0.999256156617403;-3.4881547024743
FGA;0.620601257133645;1.68424774785506;2.35545392893993;0.0219383773410972;0.999256156617403;-3.49809997854944
ACAN;-1.94151643358298;-2.22882143966612;-2.28532219902384;0.0260055768331793;0.999256156617403;-3.50057664606769
COL20A1;-0.843082059975248;-0.981025354390287;-2.2258061498124;0.0299680090320592;0.999256156617403;-3.50069200378522
CMTM2;-2.18821220539909;-2.92341607470003;-2.29461097864377;0.0254309829962322;0.999256156617403;-3.51331064862245
TYMP;0.769817447289528;5.18695566389807;2.33566896001955;0.0230240416417855;0.999256156617403;-3.51462818219748
LOC100289495;1.52999450580281;-0.590964039462628;2.22871713303278;0.029762463254798;0.999256156617403;-3.51706521372901
DMD;-1.64301856943081;0.157706055346429;-2.28277684314646;0.0261650272111492;0.999256156617403;-3.52147831436724
PRCD;-2.10192883758154;-2.87877768061795;-2.26181870338181;0.0275112220769796;0.999256156617403;-3.5230772756653
C10orf62;-1.71361914243584;-2.77043282427208;-2.26312501783791;0.0274255560294336;0.999256156617403;-3.52419169067642
CD27;2.04234811198641;-3.04526206934323;2.25877604511239;0.0277116737868768;0.999256156617403;-3.53311077166297
CTSW;-1.75354146623067;-2.74880672068334;-2.23506482718168;0.0293185586418176;0.999256156617403;-3.53697798015735
DHX58;1.68873958633565;1.99577923150983;2.20543913584479;0.0314414826976621;0.999256156617403;-3.53927654401341
FGG;0.9975914284204;1.27143603215378;2.24517398426065;0.0286236716455327;0.999256156617403;-3.5428508426512
PAIP2;0.416366227276496;6.45200336026678;2.35841977506852;0.0217796319711891;0.999256156617403;-3.54416878276733
